Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
T0++,Code_Line_Description,BBL,Default,1,0,0.699999988,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,1,0,0.783333361,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,2,0,0.716666639,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,3,0,0.716666639,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,4,0,0.683333337,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,5,0,0.716666639,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,6,0,0.716666639,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,7,0,0.716666639,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,8,0,0.699999988,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,9,0,0.666666687,Logits,True
T0++,Code_Line_Description,BBL,Unobserved,10,0,0.633333325,Logits,True
T0++,Code_Line_Description,T0,QA,1,0,0.733333349,Logits,True
T0++,Code_Line_Description,T0,QA,2,0,0.633333325,Logits,True
T0++,Code_Line_Description,T0,QA,3,0,0.716666639,Logits,True
T0++,Code_Line_Description,T0,QA,4,0,0.716666639,Logits,True
T0++,Code_Line_Description,T0,QA,5,0,0.683333337,Logits,True
T0++,Code_Line_Description,T0,QA,6,0,0.716666639,Logits,True
T0++,Code_Line_Description,T0,QA,7,0,0.75,Logits,True
T0++,Code_Line_Description,T0,QA,8,0,0.699999988,Logits,True
T0++,Code_Line_Description,T0,QA,9,0,0.699999988,Logits,True
T0++,Code_Line_Description,T0,QA,10,0,0.716666639,Logits,True
T0++,Code_Line_Description,T0,QA,11,0,0.716666639,Logits,True
T0++,Code_Line_Description,T0,QA,12,0,0.666666687,Logits,True
T0++,Code_Line_Description,T0,QA,13,0,0.683333337,Logits,True
T0++,Conceptual_Combinations,BBL,Default,1,0,0.7864077687263489,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,1,0,0.7184466123580933,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,2,0,0.7281553149223328,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,3,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,4,0,0.7864077687263489,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,5,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,6,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,7,0,0.7281553149223328,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,8,0,0.737864077091217,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,9,0,0.6990291476249695,Logits,True
T0++,Conceptual_Combinations,BBL,Unobserved,10,0,0.737864077091217,Logits,True
T0++,Conceptual_Combinations,T0,QA,1,0,0.7669903039932251,Logits,True
T0++,Conceptual_Combinations,T0,QA,2,0,0.7184466123580933,Logits,True
T0++,Conceptual_Combinations,T0,QA,3,0,0.7184466123580933,Logits,True
T0++,Conceptual_Combinations,T0,QA,4,0,0.6893203854560852,Logits,True
T0++,Conceptual_Combinations,T0,QA,5,0,0.737864077091217,Logits,True
T0++,Conceptual_Combinations,T0,QA,6,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,T0,QA,7,0,0.7184466123580933,Logits,True
T0++,Conceptual_Combinations,T0,QA,8,0,0.6990291476249695,Logits,True
T0++,Conceptual_Combinations,T0,QA,9,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,T0,QA,10,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,T0,QA,11,0,0.7572815418243408,Logits,True
T0++,Conceptual_Combinations,T0,QA,12,0,0.7475728392601013,Logits,True
T0++,Conceptual_Combinations,T0,QA,13,0,0.7281553149223328,Logits,True
T0++,Hindu_Knowledge,BBL,Default,1,0,0.462857157,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,1,0,0.548571408,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,2,0,0.560000002,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,3,0,0.5657143,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,4,0,0.560000002,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,5,0,0.54285717,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,6,0,0.508571446,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,7,0,0.537142873,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,8,0,0.514285743,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,9,0,0.525714278,Logits,True
T0++,Hindu_Knowledge,BBL,Unobserved,10,0,0.531428576,Logits,True
T0++,Hindu_Knowledge,T0,QA,1,0,0.582857132,Logits,True
T0++,Hindu_Knowledge,T0,QA,2,0,0.588571429,Logits,True
T0++,Hindu_Knowledge,T0,QA,3,0,0.582857132,Logits,True
T0++,Hindu_Knowledge,T0,QA,4,0,0.588571429,Logits,True
T0++,Hindu_Knowledge,T0,QA,5,0,0.508571446,Logits,True
T0++,Hindu_Knowledge,T0,QA,6,0,0.548571408,Logits,True
T0++,Hindu_Knowledge,T0,QA,7,0,0.537142873,Logits,True
T0++,Hindu_Knowledge,T0,QA,8,0,0.571428597,Logits,True
T0++,Hindu_Knowledge,T0,QA,9,0,0.577142835,Logits,True
T0++,Hindu_Knowledge,T0,QA,10,0,0.600000024,Logits,True
T0++,Hindu_Knowledge,T0,QA,11,0,0.571428597,Logits,True
T0++,Hindu_Knowledge,T0,QA,12,0,0.577142835,Logits,True
T0++,Hindu_Knowledge,T0,QA,13,0,0.582857132,Logits,True
T0++,Known_Unknowns,BBL,Default,1,0,0.739130437,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,1,0,0.782608688,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,2,0,0.782608688,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,3,0,0.760869563,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,4,0,0.717391312,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,5,0,0.804347813,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,6,0,0.826086938,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,7,0,0.608695626,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,8,0,0.782608688,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,9,0,0.760869563,Logits,True
T0++,Known_Unknowns,BBL,Unobserved,10,0,0.804347813,Logits,True
T0++,Known_Unknowns,T0,QA,1,0,0.826086938,Logits,True
T0++,Known_Unknowns,T0,QA,2,0,0.673913062,Logits,True
T0++,Known_Unknowns,T0,QA,3,0,0.826086938,Logits,True
T0++,Known_Unknowns,T0,QA,4,0,0.695652187,Logits,True
T0++,Known_Unknowns,T0,QA,5,0,0.804347813,Logits,True
T0++,Known_Unknowns,T0,QA,6,0,0.847826064,Logits,True
T0++,Known_Unknowns,T0,QA,7,0,0.826086938,Logits,True
T0++,Known_Unknowns,T0,QA,8,0,0.630434811,Logits,True
T0++,Known_Unknowns,T0,QA,9,0,0.565217376,Logits,True
T0++,Known_Unknowns,T0,QA,10,0,0.608695626,Logits,True
T0++,Known_Unknowns,T0,QA,11,0,0.630434811,Logits,True
T0++,Known_Unknowns,T0,QA,12,0,0.673913062,Logits,True
T0++,Known_Unknowns,T0,QA,13,0,0.608695626,Logits,True
T0++,Language_Identification,BBL,Default,1,0,0.161799997,Logits,True
T0++,Language_Identification,BBL,Unobserved,1,0,0.152099997,Logits,True
T0++,Language_Identification,BBL,Unobserved,2,0,0.1391,Logits,True
T0++,Language_Identification,BBL,Unobserved,3,0,0.156900004,Logits,True
T0++,Language_Identification,BBL,Unobserved,4,0,0.165399998,Logits,True
T0++,Language_Identification,BBL,Unobserved,5,0,0.133300006,Logits,True
T0++,Language_Identification,BBL,Unobserved,6,0,0.142800003,Logits,True
T0++,Language_Identification,BBL,Unobserved,7,0,0.147400007,Logits,True
T0++,Language_Identification,BBL,Unobserved,8,0,0.085000001,Logits,True
T0++,Language_Identification,T0,Classification,1,0,0.177699998,Logits,True
T0++,Language_Identification,T0,Classification,2,0,0.174500003,Logits,True
T0++,Language_Identification,T0,Classification,3,0,0.1963,Logits,True
T0++,Language_Identification,T0,Classification,4,0,0.165800005,Logits,True
T0++,Language_Identification,T0,Classification,5,0,0.144999996,Logits,True
T0++,Language_Identification,T0,Classification,6,0,0.121600002,Logits,True
T0++,Language_Identification,T0,Classification,7,0,0.116800003,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Default,1,0,0.38600000739097595,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,1,0,0.367000013589859,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,2,0,0.3720000088214874,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,3,0,0.4099999964237213,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,4,0,0.296999990940094,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,5,0,0.3799999952316284,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,6,0,0.3720000088214874,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,7,0,0.2939999997615814,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,8,0,0.3619999885559082,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,9,0,0.38600000739097595,Logits,True
T0++,Logic_Grid_Puzzle,BBL,Unobserved,10,0,0.37400001287460327,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,1,0,0.3790000081062317,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,2,0,0.38199999928474426,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,3,0,0.37299999594688416,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,4,0,0.3659999966621399,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,5,0,0.38999998569488525,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,6,0,0.37299999594688416,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,7,0,0.33500000834465027,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,8,0,0.4020000100135803,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,9,0,0.3700000047683716,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,10,0,0.3580000102519989,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,11,0,0.3919999897480011,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,12,0,0.3779999911785126,Logits,True
T0++,Logic_Grid_Puzzle,T0,QA,13,0,0.3840000033378601,Logits,True
T0++,Logical_Deduction,BBL,Default,1,0,0.456,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,1,0,0.449999988,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,2,0,0.444000006,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,3,0,0.433999985,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,4,0,0.442000002,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,5,0,0.477999985,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,6,0,0.456,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,7,0,0.469999999,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,8,0,0.44600001,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,9,0,0.453999996,Logits,True
T0++,Logical_Deduction,BBL,Unobserved,10,0,0.453999996,Logits,True
T0++,Logical_Deduction,T0,QA,1,0,0.448000014,Logits,True
T0++,Logical_Deduction,T0,QA,2,0,0.460000008,Logits,True
T0++,Logical_Deduction,T0,QA,3,0,0.449999988,Logits,True
T0++,Logical_Deduction,T0,QA,4,0,0.460000008,Logits,True
T0++,Logical_Deduction,T0,QA,5,0,0.437999994,Logits,True
T0++,Logical_Deduction,T0,QA,6,0,0.463999987,Logits,True
T0++,Logical_Deduction,T0,QA,7,0,0.448000014,Logits,True
T0++,Logical_Deduction,T0,QA,8,0,0.458000004,Logits,True
T0++,Logical_Deduction,T0,QA,9,0,0.451999992,Logits,True
T0++,Logical_Deduction,T0,QA,10,0,0.460000008,Logits,True
T0++,Logical_Deduction,T0,QA,11,0,0.465999991,Logits,True
T0++,Logical_Deduction,T0,QA,12,0,0.462000012,Logits,True
T0++,Logical_Deduction,T0,QA,13,0,0.44600001,Logits,True
T0++,Novel_Concepts,BBL,Default,1,0,0.34375,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,1,0,0.21875,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,2,0,0.3125,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,3,0,0.28125,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,4,0,0.34375,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,5,0,0.25,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,6,0,0.40625,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,7,0,0.3125,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,8,0,0.34375,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,9,0,0.3125,Logits,True
T0++,Novel_Concepts,BBL,Unobserved,10,0,0.34375,Logits,True
T0++,Novel_Concepts,T0,QA,1,0,0.3125,Logits,True
T0++,Novel_Concepts,T0,QA,2,0,0.3125,Logits,True
T0++,Novel_Concepts,T0,QA,3,0,0.34375,Logits,True
T0++,Novel_Concepts,T0,QA,4,0,0.25,Logits,True
T0++,Novel_Concepts,T0,QA,5,0,0.28125,Logits,True
T0++,Novel_Concepts,T0,QA,6,0,0.28125,Logits,True
T0++,Novel_Concepts,T0,QA,7,0,0.3125,Logits,True
T0++,Novel_Concepts,T0,QA,8,0,0.25,Logits,True
T0++,Novel_Concepts,T0,QA,9,0,0.28125,Logits,True
T0++,Novel_Concepts,T0,QA,10,0,0.28125,Logits,True
T0++,Novel_Concepts,T0,QA,11,0,0.25,Logits,True
T0++,Novel_Concepts,T0,QA,12,0,0.28125,Logits,True
T0++,Novel_Concepts,T0,QA,13,0,0.3125,Logits,True
T0++,Play_Dialog,BBL,Default,1,0,0.56525737,Logits,True
T0++,Play_Dialog,BBL,Unobserved,1,0,0.570465684,Logits,True
T0++,Play_Dialog,BBL,Unobserved,2,0,0.554227948,Logits,True
T0++,Play_Dialog,BBL,Unobserved,3,0,0.618566155,Logits,True
T0++,Play_Dialog,BBL,Unobserved,4,0,0.469362736,Logits,True
T0++,Play_Dialog,BBL,Unobserved,5,0,0.471813738,Logits,True
T0++,Play_Dialog,BBL,Unobserved,6,0,0.55116421,Logits,True
T0++,Play_Dialog,BBL,Unobserved,7,0,0.623774529,Logits,True
T0++,Play_Dialog,BBL,Unobserved,8,0,0.630821049,Logits,True
T0++,Play_Dialog,BBL,Unobserved,9,0,0.630514681,Logits,True
T0++,Play_Dialog,BBL,Unobserved,10,0,0.380821079,Logits,True
T0++,Play_Dialog,T0,BC,1,0,0.624693632,Logits,True
T0++,Play_Dialog,T0,BC,2,0,0.628370106,Logits,True
T0++,Play_Dialog,T0,BC,3,0,0.630208313,Logits,True
T0++,Play_Dialog,T0,BC,4,0,0.630208313,Logits,True
T0++,Play_Dialog,T0,BC,5,0,0.625,Logits,True
T0++,Play_Dialog,T0,BC,6,0,0.629901946,Logits,True
T0++,Play_Dialog,T0,BC,7,0,0.628676474,Logits,True
T0++,Play_Dialog,T0,BC,8,0,0.620404422,Logits,True
T0++,Strange_Stories,BBL,Default,1,0,0.490566045,Logits,True
T0++,Strange_Stories,BBL,Unobserved,1,0,0.509433985,Logits,True
T0++,Strange_Stories,BBL,Unobserved,2,0,0.471698105,Logits,True
T0++,Strange_Stories,BBL,Unobserved,3,0,0.471698105,Logits,True
T0++,Strange_Stories,BBL,Unobserved,4,0,0.547169805,Logits,True
T0++,Strange_Stories,BBL,Unobserved,5,0,0.509433985,Logits,True
T0++,Strange_Stories,BBL,Unobserved,6,0,0.471698105,Logits,True
T0++,Strange_Stories,BBL,Unobserved,7,0,0.471698105,Logits,True
T0++,Strange_Stories,BBL,Unobserved,8,0,0.452830195,Logits,True
T0++,Strange_Stories,BBL,Unobserved,9,0,0.490566045,Logits,True
T0++,Strange_Stories,BBL,Unobserved,10,0,0.433962256,Logits,True
T0++,Strange_Stories,T0,BC,1,0,0.471698105,Logits,True
T0++,Strange_Stories,T0,BC,2,0,0.509433985,Logits,True
T0++,Strange_Stories,T0,BC,3,0,0.433962256,Logits,True
T0++,Strange_Stories,T0,BC,4,0,0.547169805,Logits,True
T0++,Strange_Stories,T0,BC,5,0,0.584905684,Logits,True
T0++,Strange_Stories,T0,BC,6,0,0.490566045,Logits,True
T0++,Strange_Stories,T0,BC,7,0,0.490566045,Logits,True
T0++,Strange_Stories,T0,BC,8,0,0.566037714,Logits,True
T0++,StrategyQA,BBL,Default,1,0,0.534497797,Logits,True
T0++,StrategyQA,BBL,Unobserved,1,0,0.548034906,Logits,True
T0++,StrategyQA,BBL,Unobserved,2,0,0.537117898,Logits,True
T0++,StrategyQA,BBL,Unobserved,3,0,0.55720526,Logits,True
T0++,StrategyQA,BBL,Unobserved,4,0,0.537117898,Logits,True
T0++,StrategyQA,BBL,Unobserved,5,0,0.54978168,Logits,True
T0++,StrategyQA,BBL,Unobserved,6,0,0.54978168,Logits,True
T0++,StrategyQA,BBL,Unobserved,7,0,0.547598243,Logits,True
T0++,StrategyQA,BBL,Unobserved,8,0,0.548034906,Logits,True
T0++,StrategyQA,BBL,Unobserved,9,0,0.555895209,Logits,True
T0++,StrategyQA,BBL,Unobserved,10,0,0.531004369,Logits,True
T0++,StrategyQA,T0,BC,1,0,0.496943235,Logits,True
T0++,StrategyQA,T0,BC,2,0,0.50131005,Logits,True
T0++,StrategyQA,T0,BC,3,0,0.490393013,Logits,True
T0++,StrategyQA,T0,BC,4,0,0.518777311,Logits,True
T0++,StrategyQA,T0,BC,5,0,0.539301336,Logits,True
T0++,StrategyQA,T0,BC,6,0,0.53231442,Logits,True
T0++,StrategyQA,T0,BC,7,0,0.501746714,Logits,True
T0++,StrategyQA,T0,BC,8,0,0.502620101,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Default,1,0,0.695891559,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,1,0,0.689507544,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,2,0,0.692891657,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,3,0,0.635399163,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,4,0,0.71112901,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,5,0,0.684093058,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,6,0,0.692489207,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,7,0,0.708202243,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,8,0,0.70522058,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,9,0,0.65343529,Logits,True
T0++,Vitaminc_Fact_Verification,BBL,Unobserved,10,0,0.669349551,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,1,0,0.687440574,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,2,0,0.685355246,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,3,0,0.672989666,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,4,0,0.696348846,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,5,0,0.694720864,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,6,0,0.669148326,Logits,True
T0++,Vitaminc_Fact_Verification,T0,Classification,7,0,0.671727538,Logits,True
T0++,Winowhy,BBL,Default,1,0,0.523211181,Logits,True
T0++,Winowhy,BBL,Unobserved,1,0,0.572774887,Logits,True
T0++,Winowhy,BBL,Unobserved,2,0,0.623385668,Logits,True
T0++,Winowhy,BBL,Unobserved,3,0,0.556719005,Logits,True
T0++,Winowhy,BBL,Unobserved,4,0,0.655846417,Logits,True
T0++,Winowhy,BBL,Unobserved,5,0,0.635602117,Logits,True
T0++,Winowhy,BBL,Unobserved,6,0,0.59755671,Logits,True
T0++,Winowhy,BBL,Unobserved,7,0,0.557417095,Logits,True
T0++,Winowhy,BBL,Unobserved,8,0,0.668411851,Logits,True
T0++,Winowhy,BBL,Unobserved,9,0,0.625130892,Logits,True
T0++,Winowhy,BBL,Unobserved,10,0,0.680279255,Logits,True
T0++,Winowhy,T0,BC,1,0,0.999650955,Logits,True
T0++,Winowhy,T0,BC,2,0,0.99930191,Logits,True
T0++,Winowhy,T0,BC,3,0,1,Logits,True
T0++,Winowhy,T0,BC,4,0,0.998603821,Logits,True
T0++,Winowhy,T0,BC,5,0,0.970680654,Logits,True
T0++,Winowhy,T0,BC,6,0,1,Logits,True
T0++,Winowhy,T0,BC,7,0,0.999650955,Logits,True
T0++,Winowhy,T0,BC,8,0,0.997556746,Logits,True
