Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Flan-T5-XXL,BBQ_Lite,NIV2,QA,47,0,0.745085842,Logits,TRUE
Flan-T5-XXL,BBQ_Lite,NIV2,QA,48,0,0.741042548,Logits,TRUE
Flan-T5-XXL,BBQ_Lite,NIV2,QA,49,0,0.73681264,Logits,TRUE
Flan-T5-XXL,BBQ_Lite,NIV2,QA,50,0,0.739922866,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Default,1,0,0.566667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,1,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,2,0,0.133333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,3,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,4,0,0.8,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,5,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,6,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,7,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,8,0,0.883333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,9,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,BBL,Unobserved,10,0,0.616666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,1,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,2,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,3,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,4,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,5,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,6,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,7,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,8,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,9,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,10,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,11,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,12,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,13,0,0.866666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,14,0,0.866666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,15,0,0.866666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,16,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,17,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,18,0,0.866666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,19,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,20,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,21,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,22,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,23,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,24,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,25,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,26,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,27,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,28,0,0.85,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,29,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,30,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,31,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,32,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,33,0,0.8,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,34,0,0.8,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,35,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,36,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,37,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,38,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,39,0,0.8,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,40,0,0.816666667,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,41,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,42,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,43,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,44,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,45,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,46,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,47,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,48,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,49,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Code_Line_Description,NIV2,QA,50,0,0.833333333,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Default,1,0,0.679611623,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,1,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,2,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,3,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,4,0,0.757281542,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,5,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,6,0,0.805825233,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,7,0,0.640776694,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,8,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,9,0,0.757281542,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,BBL,Unobserved,10,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,1,0,0.70873785,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,2,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,3,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,4,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,5,0,0.70873785,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,6,0,0.70873785,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,7,0,0.766990304,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,8,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,9,0,0.757281542,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,10,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,11,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,12,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,13,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,14,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,15,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,16,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,17,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,18,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,19,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,20,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,21,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,22,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,23,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,24,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,25,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,26,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,27,0,0.728155315,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,28,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,29,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,30,0,0.718446612,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,31,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,32,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,33,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,34,0,0.786407769,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,35,0,0.757281542,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,36,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,37,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,38,0,0.747572839,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,39,0,0.776699007,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,40,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,41,0,0.747572839,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,42,0,0.747572839,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,43,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,44,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,45,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,46,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,47,0,0.757281542,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,48,0,0.747572839,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,49,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,50,0,0.737864077,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Default,1,0,0.502857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,1,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,2,0,0.548571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,3,0,0.582857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,4,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,5,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,6,0,0.6,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,7,0,0.577142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,8,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,9,0,0.577142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,10,0,0.634285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,1,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,2,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,3,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,4,0,0.565714286,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,5,0,0.548571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,6,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,7,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,8,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,9,0,0.565714286,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,10,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,11,0,0.548571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,12,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,13,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,14,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,15,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,16,0,0.548571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,17,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,18,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,19,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,20,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,21,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,22,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,23,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,24,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,25,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,26,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,27,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,28,0,0.56,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,29,0,0.565714286,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,30,0,0.554285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,31,0,0.514285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,32,0,0.514285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,33,0,0.508571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,34,0,0.514285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,35,0,0.508571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,36,0,0.508571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,37,0,0.514285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,38,0,0.508571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,39,0,0.52,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,40,0,0.514285714,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,41,0,0.531428571,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,42,0,0.531428571,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,43,0,0.542857143,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,44,0,0.548571429,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,45,0,0.52,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,46,0,0.525714286,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,47,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,48,0,0.52,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,49,0,0.537142857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,50,0,0.525714286,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Default,1,0,0.717391304,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,1,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,2,0,0.608695652,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,3,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,4,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,5,0,0.804347826,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,6,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,7,0,0.782608696,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,8,0,0.804347826,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,9,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,10,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,1,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,2,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,3,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,4,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,5,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,6,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,7,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,8,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,9,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,10,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,11,0,0.804347826,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,12,0,0.804347826,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,13,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,14,0,0.804347826,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,15,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,16,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,17,0,0.782608696,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,18,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,19,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,20,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,21,0,0.826086957,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,22,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,23,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,24,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,25,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,26,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,27,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,28,0,0.847826087,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,29,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,30,0,0.869565217,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,31,0,0.847826087,Logits,TRUE
