Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Flan-T5-Base,BBQ_Lite,NIV2,QA,33,0,0.504851953,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,34,0,0.506033839,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,35,0,0.497947251,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,36,0,0.508397639,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,37,0,0.504540931,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,38,0,0.502985817,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,39,0,0.503172431,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,40,0,0.504229908,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,41,0,0.511632247,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,42,0,0.506842498,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,43,0,0.506718089,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,44,0,0.506344855,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,45,0,0.502985817,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,46,0,0.508086589,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,47,0,0.505411794,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,48,0,0.505100771,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,49,0,0.508957452,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,50,0,0.504976362,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Default,1,0,0.366666675,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,1,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,2,0,0.5,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,3,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,4,0,0.449999988,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,5,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,6,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,7,0,0.449999988,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,8,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,9,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,10,0,0.366666675,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,1,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,2,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,3,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,4,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,5,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,6,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,7,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,8,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,9,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,10,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,11,0,0.466666669,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,12,0,0.5,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,13,0,0.5,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,14,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,15,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,16,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,17,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,18,0,0.5,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,19,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,20,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,21,0,0.533333361,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,22,0,0.533333361,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,23,0,0.516666651,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,24,0,0.533333361,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,25,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,26,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,27,0,0.533333361,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,28,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,29,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,30,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,31,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,32,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,33,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,34,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,35,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,36,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,37,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,38,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,39,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,40,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,41,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,42,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,43,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,44,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,45,0,0.566666663,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,46,0,0.600000024,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,47,0,0.550000012,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,48,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,49,0,0.583333313,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,50,0,0.566666663,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Default,1,0,0.543689311,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,1,0,0.5825243,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,2,0,0.495145619,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,3,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,4,0,0.514563084,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,5,0,0.786407769,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,6,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,7,0,0.524271846,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,8,0,0.466019422,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,9,0,0.446601927,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,10,0,0.621359229,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,1,0,0.5825243,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,2,0,0.572815537,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,3,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,4,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,5,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,6,0,0.5825243,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,7,0,0.572815537,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,8,0,0.5825243,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,9,0,0.572815537,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,10,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,11,0,0.640776694,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,12,0,0.650485456,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,13,0,0.640776694,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,14,0,0.640776694,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,15,0,0.621359229,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,16,0,0.631067932,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,17,0,0.621359229,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,18,0,0.650485456,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,19,0,0.660194159,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,20,0,0.640776694,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,21,0,0.553398073,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,22,0,0.553398073,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,23,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,24,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,25,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,26,0,0.533980608,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,27,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,28,0,0.563106775,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,29,0,0.553398073,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,30,0,0.553398073,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,31,0,0.524271846,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,32,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,33,0,0.495145619,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,34,0,0.495145619,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,35,0,0.524271846,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,36,0,0.533980608,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,37,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,38,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,39,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,40,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,41,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,42,0,0.514563084,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,43,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,44,0,0.495145619,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,45,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,46,0,0.495145619,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,47,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,48,0,0.504854381,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,49,0,0.485436887,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,50,0,0.495145619,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Default,1,0,0.371428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,1,0,0.234285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,2,0,0.257142857,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,3,0,0.251428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,4,0,0.228571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,5,0,0.245714286,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,6,0,0.28,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,7,0,0.262857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,8,0,0.245714286,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,9,0,0.245714286,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,10,0,0.331428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,1,0,0.32,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,2,0,0.308571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,3,0,0.314285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,4,0,0.331428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,5,0,0.302857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,6,0,0.325714286,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,7,0,0.302857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,8,0,0.297142857,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,9,0,0.302857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,10,0,0.302857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,11,0,0.331428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,12,0,0.371428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,13,0,0.337142857,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,14,0,0.348571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,15,0,0.337142857,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,16,0,0.348571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,17,0,0.342857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,18,0,0.348571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,19,0,0.354285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,20,0,0.342857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,21,0,0.314285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,22,0,0.28,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,23,0,0.28,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,24,0,0.268571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,25,0,0.291428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,26,0,0.302857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,27,0,0.308571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,28,0,0.297142857,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,29,0,0.285714286,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,30,0,0.274285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,31,0,0.308571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,32,0,0.314285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,33,0,0.308571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,34,0,0.308571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,35,0,0.314285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,36,0,0.314285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,37,0,0.32,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,38,0,0.314285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,39,0,0.297142857,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,40,0,0.308571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,41,0,0.302857143,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,42,0,0.268571429,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,43,0,0.274285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,44,0,0.274285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,45,0,0.274285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,46,0,0.291428571,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,47,0,0.28,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,48,0,0.274285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,49,0,0.274285714,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,50,0,0.268571429,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Default,1,0,0.5,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,1,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,2,0,0.717391312,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,3,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,4,0,0.652173936,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,5,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,6,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,7,0,0.5,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,8,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,9,0,0.608695626,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,10,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,1,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,2,0,0.695652187,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,3,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,4,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,5,0,0.652173936,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,6,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,7,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,8,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,9,0,0.652173936,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,10,0,0.652173936,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,11,0,0.608695626,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,12,0,0.586956501,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,13,0,0.586956501,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,14,0,0.586956501,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,15,0,0.608695626,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,16,0,0.608695626,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,17,0,0.608695626,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,18,0,0.586956501,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,19,0,0.630434811,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,20,0,0.586956501,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,21,0,0.695652187,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,22,0,0.717391312,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,23,0,0.760869563,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,24,0,0.760869563,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,25,0,0.760869563,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,26,0,0.695652187,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,27,0,0.739130437,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,28,0,0.739130437,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,29,0,0.760869563,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,30,0,0.760869563,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,31,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,32,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,33,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,34,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,35,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,36,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,37,0,0.673913062,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,38,0,0.673913062,Logits,TRUE
