Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Flan-T5-Base,BBQ_Lite,NIV2,QA,41,1,0.4991602,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,42,1,0.499284595,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,43,1,0.499471217,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,44,1,0.495552093,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,45,1,0.497480571,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,46,1,0.497480571,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,47,1,0.496671855,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,48,1,0.49586314,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,49,1,0.499595642,Logits,TRUE
Flan-T5-Base,BBQ_Lite,NIV2,QA,50,1,0.496236384,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Default,1,1,0.355932206,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,1,1,0.3898305,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,2,1,0.457627118,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,3,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,4,1,0.542372882,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,5,1,0.355932206,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,6,1,0.355932206,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,7,1,0.457627118,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,8,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,9,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,BBL,Unobserved,10,1,0.338983059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,1,1,0.644067824,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,2,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,3,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,4,1,0.627118647,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,5,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,6,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,7,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,8,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,9,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,10,1,0.627118647,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,11,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,12,1,0.491525412,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,13,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,14,1,0.491525412,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,15,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,16,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,17,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,18,1,0.491525412,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,19,1,0.474576265,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,20,1,0.491525412,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,21,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,22,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,23,1,0.627118647,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,24,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,25,1,0.627118647,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,26,1,0.627118647,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,27,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,28,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,29,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,30,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,31,1,0.542372882,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,32,1,0.559322059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,33,1,0.525423706,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,34,1,0.559322059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,35,1,0.559322059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,36,1,0.559322059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,37,1,0.559322059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,38,1,0.542372882,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,39,1,0.525423706,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,40,1,0.559322059,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,41,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,42,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,43,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,44,1,0.576271176,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,45,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,46,1,0.593220353,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,47,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,48,1,0.576271176,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,49,1,0.61016947,Logits,TRUE
Flan-T5-Base,Code_Line_Description,NIV2,QA,50,1,0.593220353,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Default,1,1,0.215686277,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,1,1,0.343137264,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,2,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,3,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,4,1,0.382352948,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,5,1,0.30392158,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,6,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,7,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,8,1,0.450980395,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,9,1,0.333333343,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,BBL,Unobserved,10,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,1,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,2,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,3,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,4,1,0.362745106,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,5,1,0.382352948,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,6,1,0.382352948,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,7,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,8,1,0.362745106,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,9,1,0.362745106,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,10,1,0.362745106,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,11,1,0.421568632,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,12,1,0.40196079,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,13,1,0.441176474,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,14,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,15,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,16,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,17,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,18,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,19,1,0.421568632,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,20,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,21,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,22,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,23,1,0.382352948,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,24,1,0.40196079,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,25,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,26,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,27,1,0.40196079,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,28,1,0.411764711,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,29,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,30,1,0.421568632,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,31,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,32,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,33,1,0.362745106,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,34,1,0.343137264,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,35,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,36,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,37,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,38,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,39,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,40,1,0.352941185,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,41,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,42,1,0.40196079,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,43,1,0.40196079,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,44,1,0.382352948,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,45,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,46,1,0.392156869,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,47,1,0.40196079,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,48,1,0.382352948,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,49,1,0.372549027,Logits,TRUE
Flan-T5-Base,Conceptual_Combinations,NIV2,QA,50,1,0.392156869,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Default,1,1,0.333333343,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,1,1,0.206896558,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,2,1,0.206896558,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,3,1,0.241379306,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,4,1,0.201149419,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,5,1,0.201149419,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,6,1,0.160919547,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,7,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,8,1,0.212643683,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,9,1,0.160919547,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,BBL,Unobserved,10,1,0.316091955,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,1,1,0.310344815,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,2,1,0.310344815,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,3,1,0.281609207,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,4,1,0.287356317,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,5,1,0.310344815,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,6,1,0.310344815,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,7,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,8,1,0.321839094,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,9,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,10,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,11,1,0.37931034,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,12,1,0.362068951,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,13,1,0.362068951,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,14,1,0.356321841,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,15,1,0.37356323,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,16,1,0.37356323,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,17,1,0.362068951,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,18,1,0.37356323,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,19,1,0.367816091,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,20,1,0.356321841,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,21,1,0.316091955,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,22,1,0.298850566,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,23,1,0.298850566,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,24,1,0.298850566,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,25,1,0.304597706,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,26,1,0.304597706,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,27,1,0.298850566,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,28,1,0.327586204,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,29,1,0.316091955,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,30,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,31,1,0.281609207,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,32,1,0.270114928,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,33,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,34,1,0.281609207,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,35,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,36,1,0.293103456,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,37,1,0.275862068,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,38,1,0.281609207,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,39,1,0.281609207,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,40,1,0.287356317,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,41,1,0.275862068,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,42,1,0.281609207,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,43,1,0.270114928,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,44,1,0.258620679,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,45,1,0.264367819,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,46,1,0.264367819,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,47,1,0.258620679,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,48,1,0.270114928,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,49,1,0.275862068,Logits,TRUE
Flan-T5-Base,Hindu_Knowledge,NIV2,QA,50,1,0.258620679,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Default,1,1,0.48888889,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,1,1,0.622222245,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,2,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,3,1,0.600000024,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,4,1,0.644444466,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,5,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,6,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,7,1,0.48888889,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,8,1,0.600000024,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,9,1,0.600000024,Logits,TRUE
Flan-T5-Base,Known_Unknowns,BBL,Unobserved,10,1,0.711111128,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,1,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,2,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,3,1,0.666666687,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,4,1,0.644444466,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,5,1,0.666666687,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,6,1,0.666666687,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,7,1,0.644444466,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,8,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,9,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,10,1,0.688888907,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,11,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,12,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,13,1,0.533333361,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,14,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,15,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,16,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,17,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,18,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,19,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,20,1,0.51111114,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,21,1,0.75555557,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,22,1,0.75555557,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,23,1,0.711111128,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,24,1,0.75555557,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,25,1,0.711111128,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,26,1,0.711111128,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,27,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,28,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,29,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,30,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,31,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,32,1,0.711111128,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,33,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,34,1,0.711111128,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,35,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,36,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,37,1,0.733333349,Logits,TRUE
Flan-T5-Base,Known_Unknowns,NIV2,QA,38,1,0.733333349,Logits,TRUE
