Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Flan-T5-Small,BBQ_Lite,NIV2,QA,15,1,0.325412124,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,16,1,0.325412124,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,17,1,0.327153951,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,18,1,0.325225502,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,19,1,0.324354589,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,20,1,0.326967329,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,21,1,0.276391923,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,22,1,0.285038888,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,23,1,0.284976661,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,24,1,0.281990677,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,25,1,0.282301724,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,26,1,0.282301724,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,27,1,0.285660952,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,28,1,0.292566091,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,29,1,0.288958013,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,30,1,0.281990677,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,31,1,0.259160191,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,32,1,0.258351475,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,33,1,0.263017118,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,34,1,0.263639182,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,35,1,0.262332827,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,36,1,0.262332827,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,37,1,0.262706071,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,38,1,0.265505433,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,39,1,0.265069991,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,40,1,0.263328135,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,41,1,0.309486777,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,42,1,0.315769821,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,43,1,0.31010887,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,44,1,0.307122856,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,45,1,0.30917573,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,46,1,0.30917573,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,47,1,0.314214617,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,48,1,0.317511678,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,49,1,0.316143066,Logits,TRUE
Flan-T5-Small,BBQ_Lite,NIV2,QA,50,1,0.306438565,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Default,1,1,0.355932206,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,1,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,2,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,3,1,0.305084735,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,4,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,5,1,0.271186441,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,6,1,0.135593221,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,7,1,0.355932206,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,8,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,9,1,0.338983059,Logits,TRUE
Flan-T5-Small,Code_Line_Description,BBL,Unobserved,10,1,0.338983059,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,1,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,2,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,3,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,4,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,5,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,6,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,7,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,8,1,0.152542368,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,9,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,10,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,11,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,12,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,13,1,0.220338985,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,14,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,15,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,16,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,17,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,18,1,0.220338985,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,19,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,20,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,21,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,22,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,23,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,24,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,25,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,26,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,27,1,0.169491529,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,28,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,29,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,30,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,31,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,32,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,33,1,0.271186441,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,34,1,0.254237294,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,35,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,36,1,0.237288132,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,37,1,0.220338985,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,38,1,0.288135588,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,39,1,0.288135588,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,40,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,41,1,0.220338985,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,42,1,0.220338985,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,43,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,44,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,45,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,46,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,47,1,0.203389823,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,48,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,49,1,0.186440676,Logits,TRUE
Flan-T5-Small,Code_Line_Description,NIV2,QA,50,1,0.203389823,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Default,1,1,0.215686277,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,1,1,0.323529422,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,2,1,0.284313738,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,3,1,0.235294119,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,4,1,0.254901975,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,5,1,0.235294119,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,6,1,0.333333343,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,7,1,0.284313738,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,8,1,0.333333343,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,9,1,0.30392158,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,BBL,Unobserved,10,1,0.343137264,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,1,1,0.225490198,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,2,1,0.235294119,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,3,1,0.24509804,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,4,1,0.225490198,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,5,1,0.225490198,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,6,1,0.225490198,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,7,1,0.24509804,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,8,1,0.235294119,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,9,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,10,1,0.225490198,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,11,1,0.323529422,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,12,1,0.343137264,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,13,1,0.343137264,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,14,1,0.323529422,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,15,1,0.333333343,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,16,1,0.333333343,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,17,1,0.323529422,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,18,1,0.323529422,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,19,1,0.343137264,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,20,1,0.343137264,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,21,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,22,1,0.274509817,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,23,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,24,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,25,1,0.254901975,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,26,1,0.254901975,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,27,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,28,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,29,1,0.254901975,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,30,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,31,1,0.313725501,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,32,1,0.30392158,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,33,1,0.294117659,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,34,1,0.284313738,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,35,1,0.313725501,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,36,1,0.313725501,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,37,1,0.30392158,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,38,1,0.30392158,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,39,1,0.30392158,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,40,1,0.30392158,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,41,1,0.274509817,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,42,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,43,1,0.274509817,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,44,1,0.274509817,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,45,1,0.254901975,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,46,1,0.254901975,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,47,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,48,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,49,1,0.264705896,Logits,TRUE
Flan-T5-Small,Conceptual_Combinations,NIV2,QA,50,1,0.274509817,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Default,1,1,0.224137932,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,1,1,0.270114928,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,2,1,0.183908045,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,3,1,0.264367819,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,4,1,0.137931034,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,5,1,0.137931034,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,6,1,0.25287357,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,7,1,0.298850566,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,8,1,0.25287357,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,9,1,0.275862068,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,BBL,Unobserved,10,1,0.298850566,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,1,1,0.235632181,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,2,1,0.24712643,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,3,1,0.229885057,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,4,1,0.229885057,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,5,1,0.218390808,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,6,1,0.218390808,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,7,1,0.195402294,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,8,1,0.264367819,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,9,1,0.178160921,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,10,1,0.206896558,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,11,1,0.488505751,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,12,1,0.477011502,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,13,1,0.494252861,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,14,1,0.517241359,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,15,1,0.465517253,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,16,1,0.465517253,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,17,1,0.5,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,18,1,0.505747139,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,19,1,0.436781615,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,20,1,0.505747139,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,21,1,0.166666672,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,22,1,0.18965517,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,23,1,0.201149419,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,24,1,0.155172408,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,25,1,0.178160921,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,26,1,0.178160921,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,27,1,0.183908045,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,28,1,0.195402294,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,29,1,0.183908045,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,30,1,0.160919547,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,31,1,0.155172408,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,32,1,0.160919547,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,33,1,0.149425283,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,34,1,0.149425283,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,35,1,0.149425283,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,36,1,0.149425283,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,37,1,0.143678159,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,38,1,0.143678159,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,39,1,0.155172408,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,40,1,0.143678159,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,41,1,0.201149419,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,42,1,0.183908045,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,43,1,0.18965517,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,44,1,0.149425283,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,45,1,0.178160921,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,46,1,0.178160921,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,47,1,0.18965517,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,48,1,0.160919547,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,49,1,0.18965517,Logits,TRUE
Flan-T5-Small,Hindu_Knowledge,NIV2,QA,50,1,0.155172408,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Default,1,1,0.555555582,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,1,1,0.466666669,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,2,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,3,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,4,1,0.466666669,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,5,1,0.555555582,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,6,1,0.466666669,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,7,1,0.466666669,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,8,1,0.444444448,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,9,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,BBL,Unobserved,10,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,1,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,2,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,3,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,4,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,5,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,6,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,7,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,8,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,9,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,10,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,11,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,12,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,13,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,14,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,15,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,16,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,17,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,18,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,19,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,20,1,0.48888889,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,21,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,22,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,23,1,0.533333361,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,24,1,0.533333361,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,25,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,26,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,27,1,0.533333361,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,28,1,0.533333361,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,29,1,0.51111114,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,30,1,0.533333361,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,31,1,0.400000006,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,32,1,0.400000006,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,33,1,0.466666669,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,34,1,0.400000006,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,35,1,0.422222227,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,36,1,0.422222227,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,37,1,0.400000006,Logits,TRUE
Flan-T5-Small,Known_Unknowns,NIV2,QA,38,1,0.444444448,Logits,TRUE
