Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,10,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,11,1,0.784313738,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,12,1,0.735294104,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,13,1,0.745098054,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,14,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,15,1,0.735294104,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,16,1,0.735294104,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,17,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,18,1,0.725490212,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,19,1,0.745098054,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,20,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,21,1,0.764705896,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,22,1,0.735294104,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,23,1,0.764705896,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,24,1,0.745098054,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,25,1,0.745098054,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,26,1,0.764705896,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,27,1,0.754901946,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,28,1,0.745098054,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,29,1,0.764705896,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,30,1,0.735294104,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,31,1,0.784313738,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,32,1,0.79411763,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,33,1,0.79411763,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,34,1,0.813725471,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,35,1,0.80392158,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,36,1,0.80392158,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,37,1,0.79411763,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,38,1,0.784313738,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,39,1,0.80392158,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,40,1,0.79411763,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,41,1,0.784313738,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,42,1,0.754901946,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,43,1,0.754901946,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,44,1,0.784313738,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,45,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,46,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,47,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,48,1,0.774509788,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,49,1,0.754901946,Logits,TRUE
Flan-T5-XXL,Conceptual_Combinations,NIV2,QA,50,1,0.79411763,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Default,1,1,0.591954052,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,1,1,0.505747139,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,2,1,0.557471275,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,3,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,4,1,0.522988498,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,5,1,0.522988498,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,6,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,7,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,8,1,0.545976996,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,9,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,BBL,Unobserved,10,1,0.614942551,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,1,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,2,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,3,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,4,1,0.511494279,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,5,1,0.511494279,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,6,1,0.522988498,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,7,1,0.511494279,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,8,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,9,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,10,1,0.511494279,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,11,1,0.545976996,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,12,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,13,1,0.522988498,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,14,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,15,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,16,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,17,1,0.545976996,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,18,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,19,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,20,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,21,1,0.551724136,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,22,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,23,1,0.545976996,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,24,1,0.551724136,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,25,1,0.551724136,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,26,1,0.551724136,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,27,1,0.551724136,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,28,1,0.557471275,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,29,1,0.557471275,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,30,1,0.545976996,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,31,1,0.505747139,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,32,1,0.488505751,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,33,1,0.5,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,34,1,0.494252861,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,35,1,0.5,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,36,1,0.5,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,37,1,0.511494279,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,38,1,0.494252861,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,39,1,0.511494279,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,40,1,0.494252861,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,41,1,0.545976996,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,42,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,43,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,44,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,45,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,46,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,47,1,0.540229857,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,48,1,0.534482777,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,49,1,0.522988498,Logits,TRUE
Flan-T5-XXL,Hindu_Knowledge,NIV2,QA,50,1,0.528735638,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Default,1,1,0.48888889,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,1,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,2,1,0.733333349,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,3,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,4,1,0.777777791,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,5,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,6,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,7,1,0.733333349,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,8,1,0.555555582,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,9,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,BBL,Unobserved,10,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,1,1,0.888888896,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,2,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,3,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,4,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,5,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,6,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,7,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,8,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,9,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,10,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,11,1,0.75555557,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,12,1,0.822222233,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,13,1,0.800000012,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,14,1,0.75555557,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,15,1,0.800000012,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,16,1,0.800000012,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,17,1,0.777777791,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,18,1,0.777777791,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,19,1,0.800000012,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,20,1,0.75555557,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,21,1,0.888888896,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,22,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,23,1,0.888888896,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,24,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,25,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,26,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,27,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,28,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,29,1,0.866666675,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,30,1,0.844444454,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,31,1,0.888888896,Logits,TRUE
Flan-T5-XXL,Known_Unknowns,NIV2,QA,32,1,0.888888896,Logits,TRUE
